Run 1,Run 1,Run 1,Run 1,Run 1
Time (s),Acceleration - x (m/s²),Acceleration - y (m/s²),Acceleration - z (m/s²),Acceleration - resultant (m/s²)
1.830,-10.2,-3.5,-3.3,11.3
1.840,-10.2,-3.5,-3.3,11.3
1.850,-10.2,-3.5,-3.3,11.3
1.860,-8.7,-1.4,-2.5,9.2
1.870,-8.7,-1.4,-2.5,9.2
1.880,-8.7,-1.4,-2.5,9.2
1.890,-8.7,-1.4,-2.5,9.2
1.900,-8.7,-1.4,-2.5,9.2
1.910,-13.0,-0.2,-3.4,13.5
1.920,-13.0,-0.2,-3.4,13.5
1.930,-13.0,-0.2,-3.4,13.5
1.940,-13.0,-0.2,-3.4,13.5
1.950,-13.0,-0.2,-3.4,13.5
1.960,-9.6,-2.9,-2.6,10.3
1.970,-9.6,-2.9,-2.6,10.3
1.980,-9.6,-2.9,-2.6,10.3
1.990,-9.6,-2.9,-2.6,10.3
2.000,-11.1,-0.7,-2.5,11.4
2.010,-11.1,-0.7,-2.5,11.4
2.020,-11.1,-0.7,-2.5,11.4
2.030,-11.1,-0.7,-2.5,11.4
2.040,-11.1,-0.7,-2.5,11.4
2.050,-9.3,-0.4,-1.6,9.5
2.060,-9.3,-0.4,-1.6,9.5
2.070,-9.3,-0.4,-1.6,9.5
2.080,-9.3,-0.4,-1.6,9.5
2.090,-9.3,-0.4,-1.6,9.5
2.100,-10.1,-0.9,-2.0,10.3
2.110,-10.1,-0.9,-2.0,10.3
2.120,-10.1,-0.9,-2.0,10.3
2.130,-10.1,-0.9,-2.0,10.3
2.140,-10.1,-0.9,-2.0,10.3
2.150,-9.1,0.2,-2.2,9.4
2.160,-9.1,0.2,-2.2,9.4
2.170,-9.1,0.2,-2.2,9.4
2.180,-9.1,0.2,-2.2,9.4
2.190,-9.1,0.2,-2.2,9.4
2.200,-9.8,-0.5,-2.1,10.0
2.210,-9.8,-0.5,-2.1,10.0
2.220,-9.8,-0.5,-2.1,10.0
2.230,-9.8,-0.5,-2.1,10.0
2.240,-9.8,-0.5,-2.1,10.0
2.250,-9.8,-1.0,-1.7,10.0
2.260,-9.8,-1.0,-1.7,10.0
2.270,-9.8,-1.0,-1.7,10.0
2.280,-9.8,-1.0,-1.7,10.0
2.290,-9.8,-1.0,-1.7,10.0
2.300,-9.6,-0.6,-1.5,9.8
2.310,-9.6,-0.6,-1.5,9.8
2.320,-9.6,-0.6,-1.5,9.8
2.330,-9.6,-0.6,-1.5,9.8
2.340,-9.6,-0.6,-1.5,9.8
2.350,-10.4,-0.3,-1.6,10.5
2.360,-10.4,-0.3,-1.6,10.5
2.370,-10.4,-0.3,-1.6,10.5
2.380,-10.4,-0.3,-1.6,10.5
2.390,-10.4,-0.3,-1.6,10.5
2.400,-9.5,-1.0,-1.6,9.7
2.410,-9.5,-1.0,-1.6,9.7
2.420,-9.5,-1.0,-1.6,9.7
2.430,-9.5,-1.0,-1.6,9.7
2.440,-9.5,-1.0,-1.6,9.7
2.450,-9.8,-0.3,-1.7,10.0
2.460,-9.8,-0.3,-1.7,10.0
2.470,-9.8,-0.3,-1.7,10.0
2.480,-9.8,-0.3,-1.7,10.0
2.490,-9.8,-0.3,-1.7,10.0
2.500,-9.0,-0.1,-1.1,9.0
2.510,-9.0,-0.1,-1.1,9.0
2.520,-9.0,-0.1,-1.1,9.0
2.530,-10.3,-0.7,-4.2,11.2
2.540,-10.3,-0.7,-4.2,11.2
2.550,-10.3,-0.7,-4.2,11.2
2.560,-10.3,-0.7,-4.2,11.2
2.570,-10.3,-0.7,-4.2,11.2
2.580,-7.9,0.0,-4.4,9.0
2.590,-7.9,0.0,-4.4,9.0
2.600,-7.9,0.0,-4.4,9.0
2.610,-7.9,0.0,-4.4,9.0
2.620,-7.1,-0.6,-3.0,7.7
2.630,-7.1,-0.6,-3.0,7.7
2.640,-7.1,-0.6,-3.0,7.7
2.650,-7.1,-0.6,-3.0,7.7
2.660,-7.1,-0.6,-3.0,7.7
2.670,-10.6,-0.7,-2.6,10.9
2.680,-10.6,-0.7,-2.6,10.9
2.690,-10.6,-0.7,-2.6,10.9
2.700,-10.6,-0.7,-2.6,10.9
2.710,-10.6,-0.7,-2.6,10.9
2.720,-10.0,0.6,-2.6,10.3
2.730,-10.0,0.6,-2.6,10.3
2.740,-10.0,0.6,-2.6,10.3
2.750,-10.0,0.6,-2.6,10.3
2.760,-9.3,0.8,-2.9,9.8
2.770,-9.3,0.8,-2.9,9.8
2.780,-8.7,0.1,-2.9,9.2
2.790,-8.7,0.1,-2.9,9.2
2.800,-8.7,0.1,-2.9,9.2
2.810,-9.2,-0.6,-2.6,9.6
2.820,-9.2,-0.6,-2.6,9.6
2.830,-9.2,-0.6,-2.6,9.6
2.840,-9.2,-0.6,-2.6,9.6
2.850,-10.4,0.2,-2.2,10.7
2.860,-10.4,0.2,-2.2,10.7
2.870,-10.4,0.2,-2.2,10.7
2.880,-10.4,0.2,-2.2,10.7
2.890,-10.4,0.2,-2.2,10.7
2.900,-10.0,0.0,-1.5,10.1
2.910,-10.0,0.0,-1.5,10.1
2.920,-10.0,0.0,-1.5,10.1
2.930,-10.0,0.0,-1.5,10.1
2.940,-10.0,0.0,-1.5,10.1
2.950,-10.6,-0.1,-1.3,10.7
2.960,-10.6,-0.1,-1.3,10.7
2.970,-10.6,-0.1,-1.3,10.7
2.980,-10.6,-0.1,-1.3,10.7
2.990,-10.6,-0.1,-1.3,10.7
3.000,-10.1,0.0,-1.7,10.3
3.010,-10.1,0.0,-1.7,10.3
3.020,-10.1,0.0,-1.7,10.3
3.030,-10.1,0.0,-1.7,10.3
3.040,-9.8,0.1,-1.7,9.9
3.050,-9.8,0.1,-1.7,9.9
3.060,-9.8,0.1,-1.7,9.9
3.070,-9.7,0.2,-1.4,9.7
